year,day,low,open,high,close,volumn
2015, 1209, 361149, 361342, 365516, 363594, 11332542200
2015, 1210, 361599, 363437, 367832, 362308, 12021562500
2015, 1211, 357815, 360537, 363074, 360806, 11032248100
2015, 1214, 357100, 357388, 371250, 371132, 15176911000
2015, 1215, 367923, 370773, 371736, 369439, 12648171000
2015, 1216, 367745, 370395, 371309, 368544, 11134272300
2015, 1217, 370985, 371278, 376884, 375589, 17792407000
2015, 1218, 375093, 375496, 381022, 376791, 17346598000
2015, 1221, 375999, 376210, 387782, 386597, 21743527000
2015, 1222, 384159, 387210, 388047, 387673, 18030366000
2015, 1223, 386297, 387787, 392669, 386638, 20701714000
2015, 1224, 378708, 385814, 386768, 382940, 14718139000
2015, 1225, 381320, 383209, 384803, 383820, 11962401300
2015, 1228, 372763, 384753, 385339, 372763, 15398844000
2015, 1229, 371048, 372305, 376205, 376188, 10188555500
2015, 1230, 372628, 376291, 376566, 376518, 10562995500
2015, 1231, 372732, 376090, 377262, 373101, 10187355600
2016, 0104, 346895, 372586, 372624, 346907, 11537067400
2016, 0105, 337728, 338218, 351822, 347878, 16211698000
2016, 0106, 346847, 348241, 354374, 353981, 14596614000
2016, 0107, 328474, 348115, 348115, 329438, 4410264100
2016, 0108, 323793, 337187, 341885, 336156, 18595945000
2016, 0111, 319245, 330313, 334248, 319245, 17463838000
2016, 0112, 317455, 321482, 324225, 321571, 12822579600
2016, 0113, 315588, 324048, 325730, 315588, 12066649400
2016, 0114, 307204, 307665, 322666, 322157, 13453767000
2016, 0115, 310105, 320089, 321680, 311873, 12460177900
2016, 0118, 306673, 306824, 316562, 313073, 10112838600
2016, 0119, 311922, 313271, 322791, 322313, 12765389300
2016, 0120, 315443, 320422, 322595, 317438, 13065050400
2016, 0121, 308135, 313638, 320254, 308135, 11118973300
2016, 0122, 305396, 311490, 313217, 311346, 8995108700
2016, 0125, 310510, 312903, 314933, 312889, 8154006100
2016, 0126, 293465, 309960, 310653, 294051, 12693392100
2016, 0127, 283929, 295318, 296354, 293035, 13222936600
2016, 0128, 284184, 290933, 294189, 285376, 9922275600
2016, 0129, 285437, 285560, 296531, 294609, 11330425900
2016, 0201, 286956, 293904, 294452, 290105, 8679534200
2016, 0202, 290151, 290153, 297243, 296133, 8860196300
2016, 0203, 290990, 293129, 295471, 294864, 7738900000
2016, 0204, 296021, 296033, 299921, 298476, 9177972400
2016, 0205, 296285, 298206, 298836, 296379, 7685080800
2016, 0215, 288602, 288843, 296149, 294671, 7291943400
2016, 0216, 296219, 296219, 304209, 303704, 11257964300
2016, 0217, 302705, 303409, 306579, 306332, 12829160700
2016, 0218, 304984, 307953, 309351, 305370, 12440146400
2016, 0219, 303263, 304794, 306597, 305159, 8733801200
2016, 0222, 307133, 308393, 312821, 311887, 14094697000
2016, 0223, 306143, 311720, 311922, 308936, 11256739100
2016, 0224, 305525, 307761, 310955, 310955, 11178265000
2016, 0225, 290546, 310441, 310444, 291875, 15782975000
2016, 0226, 290295, 294210, 296439, 294803, 10694972900
2016, 0229, 282122, 293958, 293988, 287747, 12934102000
2016, 0301, 286332, 288134, 295044, 293069, 11604591800
2016, 0302, 293312, 293392, 305472, 305133, 17597235000
2016, 0303, 304025, 305039, 307844, 305842, 17310574000
2016, 0304, 303242, 304754, 310166, 309389, 21917253000
2016, 0307, 308358, 310900, 313090, 310484, 13246203700
2016, 0308, 300183, 310015, 310925, 310767, 13623574000
2016, 0309, 302013, 304592, 307292, 307191, 11146624500
2016, 0310, 301269, 305621, 307416, 301315, 7607219700
2016, 0311, 298217, 299021, 302644, 301828, 7333356400
2016, 0314, 303400, 303957, 310680, 306569, 11710865500
2016, 0315, 302858, 306134, 307709, 307478, 9831194100
2016, 0316, 306452, 306887, 310035, 309003, 12473644800
2016, 0317, 307757, 309681, 314784, 312420, 12166177700
2016, 0318, 313010, 313622, 319767, 317196, 19730256000
2016, 0321, 319836, 320329, 326778, 324944, 23326946000
2016, 0322, 321873, 323162, 324968, 322579, 16102090000
2016, 0323, 320298, 321773, 324225, 323609, 12567928600
2016, 0324, 318181, 321150, 322191, 318185, 13313112200
2016, 0325, 317432, 317681, 320444, 319782, 9739533000
2016, 0328, 316188, 320695, 322962, 316973, 10344193300
2016, 0329, 312276, 317131, 317808, 313541, 9729474700
2016, 0330, 316129, 316129, 321668, 321628, 11780251200
2016, 0331, 320867, 322920, 324193, 321809, 12155207400
2016, 0401, 316586, 321367, 322261, 322190, 11812213900
2016, 0405, 320521, 321131, 327193, 326449, 14604777000
2016, 0406, 323620, 325052, 326764, 325753, 12019630500
